Notes,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate,Month,Annual_Count,Date
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,2,114,2013-02-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,2,186,2013-02-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,2,284,2013-02-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,2,401,2013-02-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,2,544,2013-02-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,2,704,2013-02-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,2,994,2013-02-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,2,1068,2013-02-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,2,1402,2013-02-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,2,1412,2013-02-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,2,1872,2013-02-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,2,1706,2013-02-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,2,2247,2013-02-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,2,1676,2013-02-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,2,2097,2013-02-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,2,1494,2013-02-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,2,1875,2013-02-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,2,1283,2013-02-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,2,1492,2013-02-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,2,1239,2013-02-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,2,1145,2013-02-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,3,22,2013-03-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,3,36,2013-03-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,3,49,2013-03-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,3,74,2013-03-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,3,114,2013-03-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,3,186,2013-03-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,3,284,2013-03-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,3,401,2013-03-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,3,544,2013-03-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,3,704,2013-03-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,3,994,2013-03-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,3,1068,2013-03-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,3,1402,2013-03-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,3,1412,2013-03-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,3,1872,2013-03-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,3,1706,2013-03-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,3,2247,2013-03-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,3,1676,2013-03-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,3,2097,2013-03-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,3,1494,2013-03-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,3,1875,2013-03-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,3,1283,2013-03-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,3,1492,2013-03-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,3,1239,2013-03-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,3,1145,2013-03-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,4,22,2013-04-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,4,36,2013-04-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,4,49,2013-04-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,4,74,2013-04-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,4,114,2013-04-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,4,186,2013-04-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,4,284,2013-04-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,4,401,2013-04-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,4,544,2013-04-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,4,704,2013-04-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,4,994,2013-04-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,4,1068,2013-04-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,4,1402,2013-04-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,4,1412,2013-04-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,4,1872,2013-04-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,4,1706,2013-04-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,4,2247,2013-04-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,4,1676,2013-04-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,4,2097,2013-04-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,4,1494,2013-04-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,4,1875,2013-04-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,4,1283,2013-04-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,4,1492,2013-04-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,4,1239,2013-04-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,4,1145,2013-04-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,5,22,2013-05-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,5,36,2013-05-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,5,49,2013-05-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,5,74,2013-05-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,5,114,2013-05-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,5,186,2013-05-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,5,284,2013-05-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,5,401,2013-05-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,5,544,2013-05-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,5,704,2013-05-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,5,994,2013-05-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,5,1068,2013-05-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,5,1402,2013-05-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,5,1412,2013-05-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,5,1872,2013-05-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,5,1706,2013-05-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,5,2247,2013-05-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,5,1676,2013-05-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,5,2097,2013-05-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,5,1494,2013-05-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,5,1875,2013-05-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,5,1283,2013-05-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,5,1492,2013-05-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,5,1239,2013-05-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,5,1145,2013-05-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,6,22,2013-06-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,6,36,2013-06-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,6,49,2013-06-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,6,74,2013-06-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,6,114,2013-06-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,6,186,2013-06-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,6,284,2013-06-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,6,401,2013-06-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,6,544,2013-06-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,6,704,2013-06-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,6,994,2013-06-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,6,1068,2013-06-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,6,1402,2013-06-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,6,1412,2013-06-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,6,1872,2013-06-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,6,1706,2013-06-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,6,2247,2013-06-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,6,1676,2013-06-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,6,2097,2013-06-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,6,1494,2013-06-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,6,1875,2013-06-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,6,1283,2013-06-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,6,1492,2013-06-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,6,1239,2013-06-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,6,1145,2013-06-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,7,22,2013-07-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,7,36,2013-07-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,7,49,2013-07-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,7,74,2013-07-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,7,114,2013-07-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,7,186,2013-07-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,7,284,2013-07-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,7,401,2013-07-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,7,544,2013-07-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,7,704,2013-07-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,7,994,2013-07-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,7,1068,2013-07-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,7,1402,2013-07-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,7,1412,2013-07-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,7,1872,2013-07-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,7,1706,2013-07-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,7,2247,2013-07-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,7,1676,2013-07-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,7,2097,2013-07-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,7,1494,2013-07-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,7,1875,2013-07-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,7,1283,2013-07-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,7,1492,2013-07-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,7,1239,2013-07-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,7,1145,2013-07-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,8,22,2013-08-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,8,36,2013-08-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,8,49,2013-08-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,8,74,2013-08-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,8,114,2013-08-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,8,186,2013-08-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,8,284,2013-08-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,8,401,2013-08-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,8,544,2013-08-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,8,704,2013-08-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,8,994,2013-08-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,8,1068,2013-08-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,8,1402,2013-08-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,8,1412,2013-08-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,8,1872,2013-08-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,8,1706,2013-08-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,8,2247,2013-08-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,8,1676,2013-08-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,8,2097,2013-08-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,8,1494,2013-08-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,8,1875,2013-08-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,8,1283,2013-08-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,8,1492,2013-08-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,8,1239,2013-08-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,8,1145,2013-08-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,9,22,2013-09-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,9,36,2013-09-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,9,49,2013-09-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,9,74,2013-09-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,9,114,2013-09-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,9,186,2013-09-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,9,284,2013-09-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,9,401,2013-09-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,9,544,2013-09-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,9,704,2013-09-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,9,994,2013-09-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,9,1068,2013-09-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,9,1402,2013-09-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,9,1412,2013-09-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,9,1872,2013-09-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,9,1706,2013-09-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,9,2247,2013-09-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,9,1676,2013-09-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,9,2097,2013-09-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,9,1494,2013-09-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,9,1875,2013-09-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,9,1283,2013-09-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,9,1492,2013-09-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,9,1239,2013-09-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,9,1145,2013-09-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,10,22,2013-10-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,10,36,2013-10-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,10,49,2013-10-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,10,74,2013-10-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,10,114,2013-10-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,10,186,2013-10-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,10,284,2013-10-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,10,401,2013-10-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,10,544,2013-10-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,10,704,2013-10-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,10,994,2013-10-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,10,1068,2013-10-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,10,1402,2013-10-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,10,1412,2013-10-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,10,1872,2013-10-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,10,1706,2013-10-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,10,2247,2013-10-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,10,1676,2013-10-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,10,2097,2013-10-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,10,1494,2013-10-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,10,1875,2013-10-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,10,1283,2013-10-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,10,1492,2013-10-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,10,1239,2013-10-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,10,1145,2013-10-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,11,22,2013-11-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,11,36,2013-11-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,11,49,2013-11-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,11,74,2013-11-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,11,114,2013-11-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,11,186,2013-11-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,11,284,2013-11-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,11,401,2013-11-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,11,544,2013-11-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,11,704,2013-11-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,11,994,2013-11-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,11,1068,2013-11-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,11,1402,2013-11-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,11,1412,2013-11-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,11,1872,2013-11-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,11,1706,2013-11-01
,2013,2013.0,65-69 years,65-69,Male,M,187.25,6942884,32.4,11,2247,2013-11-01
,2013,2013.0,70-74 years,70-74,Female,F,139.66666666666666,5691771,29.4,11,1676,2013-11-01
,2013,2013.0,70-74 years,70-74,Male,M,174.75,4876542,43.0,11,2097,2013-11-01
,2013,2013.0,75-79 years,75-79,Female,F,124.5,4237441,35.3,11,1494,2013-11-01
,2013,2013.0,75-79 years,75-79,Male,M,156.25,3362112,55.8,11,1875,2013-11-01
,2013,2013.0,80-84 years,80-84,Female,F,106.91666666666667,3342086,38.4,11,1283,2013-11-01
,2013,2013.0,80-84 years,80-84,Male,M,124.33333333333333,2330407,64.0,11,1492,2013-11-01
,2013,2013.0,85+ years,85+,Female,F,103.25,3853559,32.2,11,1239,2013-11-01
,2013,2013.0,85+ years,85+,Male,M,95.41666666666667,1960631,58.4,11,1145,2013-11-01
,2013,2013.0,25-29 years,25-29,Male,M,1.8333333333333333,10848793,0.2,12,22,2013-12-01
,2013,2013.0,30-34 years,30-34,Female,F,3.0,10618303,0.3,12,36,2013-12-01
,2013,2013.0,30-34 years,30-34,Male,M,4.083333333333333,10677201,0.5,12,49,2013-12-01
,2013,2013.0,35-39 years,35-39,Female,F,6.166666666666667,9866062,0.8,12,74,2013-12-01
,2013,2013.0,35-39 years,35-39,Male,M,9.5,9858000,1.2,12,114,2013-12-01
,2013,2013.0,40-44 years,40-44,Female,F,15.5,10526757,1.8,12,186,2013-12-01
,2013,2013.0,40-44 years,40-44,Male,M,23.666666666666668,10433383,2.7,12,284,2013-12-01
,2013,2013.0,45-49 years,45-49,Female,F,33.416666666666664,10732024,3.7,12,401,2013-12-01
,2013,2013.0,45-49 years,45-49,Male,M,45.333333333333336,10591007,5.1,12,544,2013-12-01
,2013,2013.0,50-54 years,50-54,Female,F,58.666666666666664,11507201,6.1,12,704,2013-12-01
,2013,2013.0,50-54 years,50-54,Male,M,82.83333333333333,11170509,8.9,12,994,2013-12-01
,2013,2013.0,55-59 years,55-59,Female,F,89.0,10926853,9.8,12,1068,2013-12-01
,2013,2013.0,55-59 years,55-59,Male,M,116.83333333333333,10373942,13.5,12,1402,2013-12-01
,2013,2013.0,60-64 years ,60-64,Female,F,117.66666666666667,9436730,15.0,12,1412,2013-12-01
,2013,2013.0,60-64 years ,60-64,Male,M,156.0,8729674,21.4,12,1872,2013-12-01
,2013,2013.0,65-69 years,65-69,Female,F,142.16666666666666,7676888,22.2,12,1706,2013-12-01
